1604988104661,443,12,14.3333
1604988104692,433,17,11.5608
1604988104724,425,23,10.7473
1604988104756,416,29,125.1304
1604988104789,402,34,20.0127
1604988104821,386,38,20.757
1604988104873,372,43,22.007
1604988104901,360,47,22.5176
1604988104932,350,51,23.0101
1604988104965,340,53,24.7343
1604988104997,333,56,161.1795
1604988105028,326,59,12.5861
1604988105060,317,60,14.3496
1604988105092,312,65,12.9277
1604988105125,305,70,172.3799
1604988105157,300,75,174.6667
1604988105189,295,78,176.5752
1604988105221,290,81,178.9122
1604988105269,285,86,180.6253
1604988105301,280,90,182.4493
1604988105333,276,94,183.9717
1604988105364,273,96,184.7586
1604988105396,271,95,185.2767
1604988105428,270,93,184.8303
1604988105460,270,92,184.4886
1604988105492,271,91,184.1878
1604988105525,271,90,183.5282
1604988105557,271,91,183.1178
1604988105588,272,95,182.8047
1604988105637,272,101,182.8526
1604988105684,273,110,183.0671
1604988105717,275,123,183.4914
1604988105733,276,138,184.068
1604988105765,278,155,185.3291
1604988105800,279,172,186.355
1604988105828,280,189,187.8423
1604988105860,282,206,188.7131
1604988105893,283,219,189.4802
1604988105924,283,231,190.9368
1604988105957,285,244,191.3405
1604988105990,286,255,192.0201
1604988106036,287,264,192.6231
1604988106068,287,268,193.7399
1604988106101,288,279,193.7496
1604988106132,288,288,194.6405
1604988106164,288,293,195.2066
1604988106198,289,299,194.6712
1604988106228,289,302,194.8656
1604988106260,289,302,194.9627
1604988106292,287,305,196.2577
1604988106325,291,306,195.8796
1604988106356,288,305,197.6673
1604988106388,291,304,197.5727
1604988106421,291,301,197.6464
1604988106468,290,293,199.1894
1604988106500,291,290,197.5876
1604988106532,291,287,197.4041
1604988106564,290,276,196.7061
1604988106597,290,274,195.793
1604988106628,290,263,194.9086
1604988106660,289,254,194.3325
1604988106693,288,239,193.7609
1604988106725,286,223,193.0681
1604988106758,285,208,192.2216
1604988106789,283,193,191.6877
1604988106838,282,179,190.8626
1604988106870,280,164,190.0803
1604988106900,279,151,189.6251
1604988106933,277,139,188.9861
1604988106964,276,127,188.3109
1604988106996,275,117,188.3266
1604988107028,273,109,187.7775
1604988107061,272,101,187.5697
1604988107092,272,94,187.3826
1604988107124,272,89,187.4261
1604988107157,272,86,186.979
1604988107189,272,83,186.8948
1604988107236,272,83,186.6743
