1604989688685,442,9,35.9787
1604989688718,444,37,24.7997
1604989688749,435,43,23.619
1604989688782,426,48,23.6315
1604989688814,413,54,23.2791
1604989688850,394,60,22.8039
1604989688878,375,68,12.87
1604989688909,357,79,11.8635
1604989688943,340,90,13.1288
1604989688973,323,103,12.9823
1604989689007,308,115,21.5489
1604989689039,293,128,20.9865
1604989689086,280,142,20.7831
1604989689120,265,156,148.2747
1604989689153,251,170,11.2318
1604989689181,237,185,11.2686
1604989689214,225,202,11.2299
1604989689246,214,220,10.7286
1604989689278,204,238,145.3265
1604989689309,194,253,10.624
1604989689342,184,266,10.6657
1604989689375,175,280,10.68
1604989689406,166,285,143.4044
1604989689439,156,292,10.7669
1604989689486,148,307,141.3253
1604989689518,139,304,141.0115
1604989689550,132,307,138.9968
1604989689582,125,320,136.7368
1604989689614,119,321,18.8704
1604989689646,112,317,136.5683
1604989689677,108,325,136.7987
1604989689710,103,324,135.9732
1604989689742,100,323,135.07
1604989689774,97,321,133.2408
1604989689807,95,318,132.283
1604989689854,95,316,131.1064
1604989689887,96,317,129.047
1604989689918,98,316,128.6836
1604989689950,101,316,127.1933
1604989689981,104,314,127.5185
1604989690015,107,312,127.952
1604989690046,112,309,18.178
1604989690077,117,304,17.7761
1604989690109,124,297,17.4358
1604989690142,133,287,17.2279
1604989690174,144,274,17.1839
1604989690206,156,261,17.0191
1604989690240,171,246,16.7456
1604989690286,186,230,9.0956
1604989690318,203,214,9.0652
1604989690350,220,200,9.0384
1604989690382,236,186,9.446
1604989690414,252,174,10.2321
1604989690447,268,162,10.6276
1604989690478,283,152,10.4176
1604989690511,297,142,10.5
1604989690542,310,132,11.0565
1604989690574,323,124,11.0861
1604989690606,334,117,11.1572
1604989690639,344,111,11.4571
1604989690687,354,106,12.0624
1604989690719,363,99,12.4174
1604989690752,371,95,24.8533
1604989690784,378,92,166.1896
1604989690815,383,90,168.2891
1604989690846,387,89,170.153
1604989690878,390,87,172.0349
1604989690909,392,86,173.5117
1604989690942,393,86,174.654
1604989690974,393,85,175.1317
1604989691007,393,84,175.7608
1604989691038,392,85,175.9957
1604989691086,390,86,176.2764
1604989691119,388,87,175.8783
1604989691149,386,89,175.3198
1604989691181,384,92,174.5789
1604989691213,379,94,173.692
1604989691246,375,98,172.7817
1604989691278,370,104,171.8724
1604989691311,364,106,13.2634
1604989691343,356,112,13.4649
1604989691374,347,120,12.6857
1604989691406,338,129,13.6046
1604989691438,327,140,13.4034
1604989691486,315,150,13.015
1604989691518,302,159,12.7763
1604989691550,294,167,12.5951
1604989691581,282,179,12.1522
1604989691613,270,190,11.8276
